TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_6,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,TS_F_MDS_6_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_5,SWC_F_MDS_6,SWC_F_MDS_7,SWC_F_MDS_8,SWC_F_MDS_9,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,SWC_F_MDS_5_QC,SWC_F_MDS_6_QC,SWC_F_MDS_7_QC,SWC_F_MDS_8_QC,SWC_F_MDS_9_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20210626,25.836,1.0,487.882,363.161,1.0,337.671,1.0,24.265,1.0,87.606,1.0,0.0,1.0,2.89,1.0,0.44132375,1.0,189.658798125,1.0,739.666479375,1.0,102.84962520833334,1.0,39.394875416666665,1.0,471.7624997916667,1.0,405.166,1.0,-9999,-9999,20.586,-9999,-9999,-9999,-9999,-9999,1.0,-9999,-9999,-9999,10.888,-9999,21.099,21.667,26.026,22.336,38.288,-9999,-9999,0.770833,-9999,0.770833,0.770833,0.770833,0.770833,0.770833,-9999,-9999,-9999,-9999,31.7194,-9999,32.3394,-9999,-9999,3.09054,104.068,-9999,106.102,-9999,-9999,5.71084,2.76676,0.958333,0.121359,2.5208,2.62,2.76676,0.958333,0.3125,0.958333,4.01923,3.90633,4.22843,4.50783,1.24139,1.18855,1.55667,1.93202,3.50019,3.36448,3.64217,3.80835,1.36234,0.959247,1.13134,1.36234,-9999,-9999
20210627,28.669,1.0,487.607,362.422,1.0,347.468,1.0,31.845,1.0,87.36,1.0,0.0,1.0,3.609,1.0,0.50405875,1.0,183.570041875,1.0,734.8021666666667,1.0,112.92962458333334,1.0,39.82547229166667,1.0,486.4854170833334,1.0,403.35,1.0,-9999,-9999,21.332,-9999,-9999,-9999,-9999,-9999,1.0,-9999,-9999,-9999,10.821,-9999,21.011,21.591,25.953,22.31,38.287,-9999,-9999,0.8125,-9999,0.8125,0.8125,0.8125,0.8125,0.8125,-9999,-9999,-9999,-9999,41.0068,-9999,41.5004,-9999,-9999,3.08239,87.036,-9999,88.0837,-9999,-9999,5.54553,2.96988,1.0,0.120647,3.00693,3.09175,3.31828,1.0,1.0,0.833333,4.33574,4.13096,4.39874,4.71216,1.32295,1.23292,1.36239,1.44454,3.98231,3.7615,3.95067,4.20608,1.28211,1.09805,1.22801,1.33814,-9999,-9999
20210628,30.71,1.0,487.285,364.199,1.0,349.701,1.0,38.208,1.0,87.069,1.0,0.0,1.0,3.676,1.0,0.4706525000000001,1.0,181.15334041666668,1.0,736.8312225,1.0,102.52314562499998,1.0,40.57856229166667,1.0,472.37235707317075,0.8541666666666666,402.583,1.0,-9999,-9999,21.98,-9999,-9999,-9999,-9999,-9999,1.0,-9999,-9999,-9999,10.798,-9999,20.986,21.57,25.931,22.304,38.286,-9999,-9999,0.916667,-9999,0.916667,0.916667,0.916667,0.916667,0.916667,-9999,-9999,-9999,-9999,47.7196,-9999,47.9357,-9999,-9999,3.02387,93.0069,-9999,93.4282,-9999,-9999,5.1496,2.94004,0.979167,0.121801,3.0074,3.15415,3.22914,1.0,0.979167,1.0,4.5739,4.30331,4.5739,4.80982,1.55448,1.29823,1.48751,1.61195,4.38304,4.06011,4.18089,4.29504,1.14534,1.05281,1.12602,1.19248,-9999,-9999
20210629,29.585,1.0,486.914,349.504,1.0,350.299,1.0,34.561,1.0,86.894,1.0,0.0,1.0,5.379,1.0,0.5540733333333333,1.0,166.30021520833333,1.0,707.6340766666667,1.0,124.06852125,1.0,38.46711104166666,1.0,462.28947394736844,0.7916666666666666,403.127,1.0,-9999,-9999,22.498,-9999,-9999,-9999,-9999,-9999,1.0,-9999,-9999,-9999,10.604,-9999,20.733,21.339,25.695,22.204,38.283,-9999,-9999,0.854167,-9999,0.854167,0.854167,0.854167,0.854167,0.854167,-9999,-9999,-9999,-9999,36.2363,-9999,36.1783,-9999,-9999,2.96953,78.8843,-9999,78.758,-9999,-9999,5.1976,3.00049,0.979167,0.120951,3.0066,3.19751,3.45812,0.958333,0.9375,0.979167,4.49118,4.25889,4.43835,4.63599,1.37475,1.06838,1.22352,1.39021,4.44605,3.87252,4.03231,4.10686,0.876449,0.873494,0.927621,1.01436,-9999,-9999
20210630,24.391,1.0,486.496,345.147,1.0,339.808,1.0,20.875,1.0,86.954,1.0,0.0,1.0,8.362,1.0,0.7172358333333332,1.0,180.33935416666668,1.0,672.9309933333333,1.0,282.18563166666667,1.0,39.965229375,1.0,464.65416708333333,1.0,403.454,1.0,-9999,-9999,22.937,-9999,-9999,-9999,-9999,-9999,1.0,-9999,-9999,-9999,10.794,-9999,21.002,21.592,25.959,22.318,38.286,-9999,-9999,1.0,-9999,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,48.9788,-9999,48.6384,-9999,-9999,3.30583,94.9016,-9999,94.2421,-9999,-9999,5.90311,2.78374,1.0,0.120743,2.81995,2.85906,2.87395,1.0,1.0,0.916667,3.97712,3.84013,3.94131,3.97712,1.06336,1.06336,1.09054,1.18495,4.11353,3.19047,3.29061,3.49715,0.935046,0.797343,0.935046,1.00756,-9999,-9999
20210701,21.527,1.0,486.031,342.838,1.0,315.098,1.0,17.247,1.0,87.119,1.0,0.0,1.0,4.929,1.0,0.524035,1.0,170.37474354166667,1.0,675.3247704166666,1.0,232.73743,1.0,38.93173625,1.0,448.62569458333337,1.0,401.437,1.0,-9999,-9999,22.601,-9999,-9999,-9999,-9999,-9999,1.0,-9999,-9999,-9999,10.848,-9999,21.067,21.649,26.023,22.354,38.287,-9999,-9999,1.0,-9999,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,28.4072,-9999,28.0864,-9999,-9999,3.06956,104.473,-9999,103.294,-9999,-9999,6.14171,2.3643,0.9375,0.119955,2.24893,2.3417,2.42858,0.916667,0.9375,0.958333,3.68193,3.47065,3.53883,3.71395,1.20375,1.13922,1.2643,1.29965,4.05913,2.81742,2.97304,3.17067,0.852389,0.763016,0.852389,0.995307,-9999,-9999
20210702,21.67,1.0,485.517,380.163,1.0,288.995,1.0,19.081,1.0,87.246,1.0,0.0,1.0,4.453,1.0,0.4683,1.0,175.3803475,1.0,745.7339787499999,1.0,96.6970275,1.0,43.216111041666665,1.0,450.5659720833334,1.0,397.828,1.0,-9999,-9999,22.205,-9999,-9999,-9999,-9999,-9999,1.0,-9999,-9999,-9999,10.779,-9999,20.954,21.535,25.901,22.308,38.285,-9999,-9999,1.0,-9999,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,35.125,-9999,34.5758,-9999,-9999,3.1426,89.9838,-9999,88.5769,-9999,-9999,6.8987,2.52387,0.979167,0.116988,2.44696,2.49184,2.65608,1.0,1.0,0.9375,3.74268,3.37605,3.43215,3.74268,1.11343,0.916749,0.954254,1.1139,4.58951,2.85426,2.97621,3.29068,0.732789,0.691574,0.796206,1.12174,-9999,-9999
20210703,22.639,1.0,484.958,381.601,1.0,289.794,1.0,22.214,1.0,87.248,1.0,0.0,1.0,4.696,1.0,0.5104645833333333,1.0,174.27559729166668,1.0,746.5757708333334,1.0,109.616534375,1.0,43.575986666666665,1.0,453.5430558333333,1.0,394.509,1.0,-9999,-9999,22.006,-9999,-9999,-9999,-9999,-9999,1.0,-9999,-9999,-9999,10.682,-9999,20.828,21.426,25.782,22.258,38.284,-9999,-9999,1.0,-9999,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,36.7649,-9999,36.0852,-9999,-9999,3.03281,111.456,-9999,109.395,-9999,-9999,6.79153,2.59531,0.895833,0.115331,2.49065,2.56132,2.66961,1.0,0.9375,0.833333,3.91392,3.36062,3.47841,3.84369,1.22812,0.824648,0.939464,1.20906,5.48919,2.81683,2.9825,3.55408,0.534312,0.533455,0.686243,1.10365,-9999,-9999
20210704,20.9,1.0,484.352,375.686,1.0,287.351,1.0,18.9,1.0,87.296,1.0,0.0,1.0,5.143,1.0,0.532365,1.0,172.39358354166666,1.0,741.7199439583333,1.0,97.51410375,1.0,42.681805833333335,1.0,447.9604166666666,1.0,393.436,1.0,-9999,-9999,21.95,-9999,-9999,-9999,-9999,-9999,1.0,-9999,-9999,-9999,10.582,-9999,20.704,21.316,25.668,22.201,38.282,-9999,-9999,1.0,-9999,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,33.9493,-9999,33.3434,-9999,-9999,3.1593,104.342,-9999,102.48,-9999,-9999,7.29167,2.5821,0.9375,0.119046,2.18518,2.27481,2.67426,0.979167,0.916667,0.895833,3.79186,3.19681,3.32749,3.75099,1.13542,0.994059,1.04334,1.11753,4.95492,2.53174,2.75487,3.17363,0.647292,0.641904,0.779219,1.11687,-9999,-9999
20210705,22.242,1.0,483.698,371.85,1.0,297.298,1.0,21.918,1.0,87.45,1.0,0.0,1.0,3.872,1.0,0.4712941666666666,1.0,169.34284666666665,1.0,740.6255691666667,1.0,93.796229375,1.0,41.807458125000004,1.0,458.0194447916667,1.0,393.98,1.0,-9999,-9999,21.85,-9999,-9999,-9999,-9999,-9999,1.0,-9999,-9999,-9999,10.491,-9999,20.582,21.203,25.554,22.14,38.277,-9999,-9999,1.0,-9999,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,32.5132,-9999,31.9517,-9999,-9999,3.40072,104.356,-9999,102.554,-9999,-9999,6.77239,2.7185,0.958333,0.114651,2.27868,2.40493,2.75192,0.958333,0.979167,0.9375,4.00806,3.27925,3.45398,3.94968,1.23118,0.975147,1.04905,1.23118,3.6286,2.40528,2.65513,2.86832,0.522525,0.518238,0.609273,0.73894,-9999,-9999
20210706,24.313,1.0,482.998,355.58,1.0,317.54,1.0,24.621,1.0,87.337,1.0,0.0,1.0,4.345,1.0,0.43872625,1.0,166.65897895833334,1.0,710.7000272916666,1.0,155.12138833333333,1.0,39.19472916666667,1.0,461.29130413043464,0.9583333333333334,394.912,1.0,-9999,-9999,22.046,-9999,-9999,-9999,-9999,-9999,1.0,-9999,-9999,-9999,10.399,-9999,20.467,21.1,25.449,22.084,38.279,-9999,-9999,1.0,-9999,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,28.2444,-9999,27.6761,-9999,-9999,2.9911,95.4969,-9999,93.5752,-9999,-9999,6.43881,2.43313,0.833333,0.113557,2.22275,2.33655,2.52808,0.979167,0.9375,0.833333,4.31023,3.4094,3.67291,4.09651,1.83627,1.0987,1.35479,1.64564,3.09976,2.35425,2.61922,2.67638,0.480104,0.397633,0.474813,0.526216,-9999,-9999
20210707,19.033,1.0,482.251,374.581,1.0,292.207,1.0,15.133,1.0,87.25,1.0,0.0,1.0,7.87,1.0,0.6612758333333333,1.0,185.1206808333333,1.0,740.1223814583333,1.0,94.75701375,1.0,43.16599937499999,1.0,438.52777770833336,1.0,391.736,1.0,-9999,-9999,22.411,-9999,-9999,-9999,-9999,-9999,1.0,-9999,-9999,-9999,10.29,-9999,20.351,21.001,25.349,22.032,38.284,-9999,-9999,1.0,-9999,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,17.7916,-9999,17.4974,-9999,-9999,2.88671,120.309,-9999,118.32,-9999,-9999,6.73026,2.38039,0.958333,0.112508,2.1601,2.27552,2.43228,0.979167,1.0,0.145833,3.77245,3.06529,3.20766,3.72432,1.36077,0.837538,0.962113,1.31487,2.85823,2.07682,2.23811,2.34462,0.511087,0.468257,0.505812,0.587769,-9999,-9999
20210708,19.098,1.0,481.459,368.867,1.0,284.045,1.0,16.596,1.0,87.263,1.0,0.0,1.0,4.597,1.0,0.49814854166666667,1.0,172.63786770833335,1.0,731.8687502083334,1.0,107.65168791666667,1.0,41.90240958333334,1.0,436.83472249999994,1.0,390.71,1.0,-9999,-9999,21.954,-9999,-9999,-9999,-9999,-9999,1.0,-9999,-9999,-9999,10.226,-9999,20.237,20.889,25.237,21.978,38.278,-9999,-9999,1.0,-9999,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,47.56,-9999,47.03,-9999,-9999,3.67159,127.305,-9999,125.886,-9999,-9999,6.75954,2.37442,0.833333,0.109315,1.79867,1.98872,2.38757,0.875,0.833333,0.8125,3.86743,3.1613,3.28489,3.79861,1.40323,1.21479,1.3447,1.39991,2.94835,2.09335,2.2582,2.48435,0.546515,0.530209,0.580416,0.707749,-9999,-9999
20210709,22.205,1.0,480.621,367.375,1.0,295.434,1.0,22.595,1.0,87.585,1.0,0.0,1.0,2.451,1.0,0.36284,1.0,165.72305583333332,1.0,717.3656662500001,1.0,118.4023125,1.0,41.30261875,1.0,455.78333375000005,1.0,392.211,1.0,-9999,-9999,21.731,-9999,-9999,-9999,-9999,-9999,1.0,-9999,-9999,-9999,10.161,-9999,20.131,20.786,25.128,21.924,38.271,-9999,-9999,1.0,-9999,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,46.0019,-9999,45.9882,-9999,-9999,3.76154,117.641,-9999,117.605,-9999,-9999,7.1267,2.54352,0.791667,0.102934,2.10717,2.19064,2.59188,0.791667,0.75,0.708333,4.38101,3.51092,3.65834,4.07288,1.57375,1.32707,1.38722,1.57375,3.2363,2.3032,2.50061,2.70027,0.520651,0.520651,0.623665,0.812153,-9999,-9999
20210710,22.644,1.0,479.737,369.527,1.0,300.457,1.0,21.017,1.0,87.704,1.0,0.0,1.0,3.135,1.0,0.43452979166666666,1.0,167.937305,1.0,731.24916625,1.0,104.99121541666666,1.0,41.46631979166667,1.0,460.608333125,1.0,390.384,1.0,-9999,-9999,22.125,-9999,-9999,-9999,-9999,-9999,1.0,-9999,-9999,-9999,10.064,-9999,20.025,20.691,25.031,21.872,38.272,-9999,-9999,1.0,-9999,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,29.7944,-9999,30.1086,-9999,-9999,2.8788,109.693,-9999,110.85,-9999,-9999,7.18677,2.6302,0.833333,0.102374,2.39718,2.4685,2.53764,0.666667,0.916667,0.958333,4.55873,3.58836,3.74369,4.07228,1.51331,1.18405,1.30653,1.57773,3.33848,2.39295,2.62961,2.84221,0.611876,0.520524,0.692052,0.937235,-9999,-9999
20210711,23.635,1.0,478.808,371.266,1.0,300.283,1.0,25.028,1.0,87.577,1.0,0.0,1.0,2.028,1.0,0.35458625000000005,1.0,169.2341525,1.0,733.406895625,1.0,100.38966020833334,1.0,41.99176395833333,1.0,460.32638916666673,1.0,391.896,1.0,-9999,-9999,22.381,-9999,-9999,-9999,-9999,-9999,1.0,-9999,-9999,-9999,9.955,-9999,19.895,20.585,24.927,21.82,38.268,-9999,-9999,1.0,-9999,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,24.8695,-9999,25.4397,-9999,-9999,3.12604,110.333,-9999,112.863,-9999,-9999,6.86105,2.59752,0.854167,0.100434,2.04679,2.15086,2.54776,0.958333,0.958333,0.5625,4.54589,3.69505,3.87857,4.12394,1.6074,1.44029,1.61463,1.77041,3.48252,2.52495,2.65406,3.07281,0.765716,0.514864,0.765716,1.04889,-9999,-9999
20210712,22.867,1.0,477.833,354.891,1.0,298.642,1.0,22.794,1.0,87.421,1.0,0.0,1.0,3.058,1.0,0.36805791666666665,1.0,160.02544458333332,1.0,687.9107287500001,1.0,171.12249979166666,1.0,40.56736791666667,1.0,452.9340279166667,1.0,389.074,1.0,-9999,-9999,22.533,-9999,-9999,-9999,-9999,-9999,1.0,-9999,-9999,-9999,9.85,-9999,19.767,20.475,24.817,21.774,38.267,-9999,-9999,1.0,-9999,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,22.4102,-9999,23.0448,-9999,-9999,2.52701,105.495,-9999,108.482,-9999,-9999,6.6705,2.52636,0.895833,0.100019,2.28275,2.32475,2.51881,1.0,1.0,0.4375,4.25161,3.61584,3.76467,3.90618,1.43998,1.21444,1.4047,1.50324,3.49407,2.51036,2.70352,3.06987,0.852696,0.49642,0.852696,1.03814,-9999,-9999
20210713,23.551,1.0,476.815,345.052,1.0,310.951,1.0,23.694,1.0,87.404,1.0,0.0,1.0,2.192,1.0,0.35113833333333333,1.0,157.849695,1.0,676.7752645833333,1.0,192.223618125,1.0,39.435208333333335,1.0,458.72986104166665,1.0,389.685,1.0,-9999,-9999,22.433,-9999,-9999,-9999,-9999,-9999,1.0,-9999,-9999,-9999,9.757,-9999,19.643,20.366,24.709,21.723,38.261,-9999,-9999,1.0,-9999,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,21.4964,-9999,22.2211,-9999,-9999,2.57005,91.9858,-9999,95.0867,-9999,-9999,6.40281,2.40024,0.708333,0.0987707,2.18688,2.312,2.34001,0.958333,0.770833,1.0,4.11896,3.62124,3.74132,3.84856,1.47347,1.28056,1.44203,1.53199,3.61415,2.56026,2.77509,2.93629,0.819011,0.491717,0.819011,0.929904,-9999,-9999
20210714,22.234,1.0,475.752,334.585,1.0,315.668,1.0,18.797,1.0,87.225,1.0,0.0,1.0,3.896,1.0,0.4274375000000001,1.0,161.68140333333332,1.0,659.7307710416667,1.0,216.6748125,1.0,37.80718791666666,1.0,450.7583333333334,1.0,387.738,1.0,-9999,-9999,22.655,-9999,-9999,-9999,-9999,-9999,1.0,-9999,-9999,-9999,9.67,-9999,19.537,20.271,24.612,21.673,38.257,-9999,-9999,1.0,-9999,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,22.5246,-9999,23.4018,-9999,-9999,2.36565,97.5149,-9999,101.313,-9999,-9999,6.18045,2.36158,0.770833,0.0954201,2.12576,2.24144,2.33456,1.0,0.979167,0.5,3.77721,3.44185,3.53957,3.6105,1.21715,1.13816,1.25653,1.40359,3.57939,2.52952,2.6933,2.75758,0.826859,0.425688,0.826859,0.877004,-9999,-9999
20210715,18.58,1.0,474.644,363.64,1.0,287.34,1.0,14.375,1.0,87.237,1.0,0.0,1.0,5.342,1.0,0.540983125,1.0,171.27269479166668,1.0,720.4254237499999,1.0,110.27643041666666,1.0,41.215895833333335,1.0,438.51111187500004,1.0,388.362,1.0,-9999,-9999,22.59,-9999,-9999,-9999,-9999,-9999,1.0,-9999,-9999,-9999,9.601,-9999,19.428,20.175,24.518,21.63,38.249,-9999,-9999,1.0,-9999,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,31.741,-9999,33.2573,-9999,-9999,3.68557,113.17,-9999,118.576,-9999,-9999,7.01726,1.93679,0.895833,0.0906304,1.82806,1.86724,2.05479,0.9375,0.9375,0.8125,3.21037,3.07085,3.14867,3.18063,1.12685,1.12531,1.22479,1.31238,3.34541,2.2906,2.36315,2.47782,0.953539,0.531608,0.87502,0.953539,-9999,-9999
20210716,15.836,1.0,473.492,357.959,1.0,286.115,1.0,9.953,1.0,87.273,1.0,0.0,1.0,6.794,1.0,0.6674362500000001,1.0,181.78661104166667,1.0,720.7668545833334,1.0,97.61000666666666,1.0,40.673597083333334,1.0,421.6277779166667,1.0,386.316,1.0,-9999,-9999,22.274,-9999,-9999,-9999,-9999,-9999,1.0,-9999,-9999,-9999,9.555,-9999,19.337,20.085,24.426,21.582,38.236,-9999,-9999,1.0,-9999,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,20.481,-9999,21.7136,-9999,-9999,2.24252,127.698,-9999,135.383,-9999,-9999,7.24656,1.8156,0.979167,0.090831,1.6863,1.73647,1.79946,0.833333,0.979167,0.979167,2.78387,2.78387,2.83915,2.87675,0.899347,1.04789,1.10681,1.14343,3.1736,2.29499,2.39884,2.47818,1.14868,0.994263,1.11174,1.16947,-9999,-9999
20210717,17.87,1.0,472.297,351.856,1.0,300.11,1.0,12.09,1.0,87.425,1.0,0.0,1.0,4.34,1.0,0.4771247916666667,1.0,177.25406229166666,1.0,710.1343537500001,1.0,117.83937520833335,1.0,39.10613875,1.0,435.6145839583333,1.0,387.735,1.0,-9999,-9999,21.862,-9999,-9999,-9999,-9999,-9999,1.0,-9999,-9999,-9999,9.535,-9999,19.266,20.0,24.336,21.539,38.228,-9999,-9999,1.0,-9999,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,17.4261,-9999,18.6883,-9999,-9999,2.19576,116.962,-9999,125.434,-9999,-9999,6.7247,2.03259,0.791667,0.0892877,2.00916,2.06341,2.08573,0.895833,0.8125,0.770833,2.93559,2.93792,2.96958,3.04927,0.857,0.87434,0.931591,1.0118,3.40784,2.45777,3.0531,3.1598,1.32476,0.933927,1.29229,1.37303,-9999,-9999
20210718,21.487,1.0,471.059,349.342,1.0,312.786,1.0,17.813,1.0,87.602,1.0,0.0,1.0,2.769,1.0,0.31614854166666667,1.0,174.52301312500003,1.0,705.264854375,1.0,111.74152125,1.0,38.48700708333333,1.0,449.11736083333335,1.0,387.702,1.0,-9999,-9999,21.995,-9999,-9999,-9999,-9999,-9999,1.0,-9999,-9999,-9999,9.487,-9999,19.187,19.923,24.252,21.495,38.222,-9999,-9999,1.0,-9999,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,19.2775,-9999,20.7086,-9999,-9999,2.39943,107.757,-9999,115.756,-9999,-9999,6.59402,2.04208,0.583333,0.0838128,1.94112,2.02076,2.06877,0.833333,0.625,0.625,3.23738,3.15522,3.22891,3.40835,1.14362,1.13149,1.22089,1.38475,3.63017,2.5492,3.512,3.68294,1.36581,0.881474,1.26569,1.38472,-9999,-9999
20210719,21.367,1.0,469.779,335.396,1.0,316.911,1.0,16.88,1.0,87.562,1.0,0.0,1.0,4.459,1.0,0.4345816666666667,1.0,169.00558333333333,1.0,677.8289795833333,1.0,163.45972874999998,1.0,37.334944375,1.0,445.97569395833335,1.0,386.598,1.0,-9999,-9999,22.307,-9999,-9999,-9999,-9999,-9999,1.0,-9999,-9999,-9999,9.399,-9999,19.084,19.837,24.165,21.452,38.214,-9999,-9999,1.0,-9999,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,15.7148,-9999,16.8677,-9999,-9999,2.27365,106.52,-9999,114.335,-9999,-9999,6.42821,2.00126,0.791667,0.0822651,1.87926,1.91652,2.08149,0.9375,1.0,0.854167,3.13911,3.13911,3.16811,3.36332,1.08979,1.08979,1.26691,1.4349,3.39025,2.51969,3.36864,3.59204,1.28114,0.897178,1.16214,1.26338,-9999,-9999
20210720,17.61,1.0,468.455,344.15,1.0,294.143,1.0,12.025,1.0,87.525,1.0,0.0,1.0,4.621,1.0,0.5194839583333333,1.0,166.23325666666668,1.0,695.1733470833333,1.0,118.83219479166667,1.0,38.38854770833333,1.0,433.6923616666666,1.0,386.235,1.0,-9999,-9999,22.332,-9999,-9999,-9999,-9999,-9999,1.0,-9999,-9999,-9999,9.321,-9999,18.972,19.74,24.077,21.413,38.213,-9999,-9999,1.0,-9999,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,16.4267,-9999,17.4846,-9999,-9999,2.39284,113.391,-9999,120.694,-9999,-9999,6.75067,1.92609,0.833333,0.0833094,1.71148,1.85254,1.96584,0.958333,0.9375,0.75,2.71583,2.81178,2.92483,2.98638,0.747726,0.933032,1.08927,1.23633,2.73557,2.34203,2.89657,3.15471,1.06915,0.685809,1.04059,1.14795,-9999,-9999
20210721,14.115,1.0,467.089,362.437,1.0,265.921,1.0,8.819,1.0,87.454,1.0,0.0,1.0,5.388,1.0,0.5763960416666667,1.0,172.78838937500004,1.0,710.9939093749999,1.0,108.57238875,1.0,42.01226354166667,1.0,413.58333354166666,1.0,381.378,1.0,-9999,-9999,22.116,-9999,-9999,-9999,-9999,-9999,1.0,-9999,-9999,-9999,9.269,-9999,18.875,19.652,23.987,21.375,38.204,-9999,-9999,1.0,-9999,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,16.8214,-9999,17.754,-9999,-9999,1.97736,117.789,-9999,124.319,-9999,-9999,7.52652,2.03196,0.958333,0.0835169,1.84143,1.8679,1.95389,1.0,1.0,0.8125,2.35046,2.48194,2.62148,2.68927,0.276378,0.639478,0.707313,0.820701,2.0373,2.0373,2.39297,2.65134,0.693295,0.574047,0.928056,1.00273,-9999,-9999
20210722,16.04,1.0,465.682,355.66,1.0,273.022,1.0,12.932,1.0,87.575,1.0,0.0,1.0,2.825,1.0,0.3718339583333334,1.0,165.82743083333332,1.0,707.2908402083334,1.0,100.11693749999999,1.0,40.164180625,1.0,422.6972220833333,1.0,381.101,1.0,-9999,-9999,21.496,-9999,-9999,-9999,-9999,-9999,1.0,-9999,-9999,-9999,9.235,-9999,18.783,19.555,23.892,21.33,38.192,-9999,-9999,1.0,-9999,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,15.2479,-9999,15.9533,-9999,-9999,2.07777,98.6173,-9999,103.18,-9999,-9999,7.12524,1.96107,0.875,0.0827777,1.8877,1.92442,1.9573,0.958333,0.875,0.75,2.50566,2.55229,2.77787,2.82864,0.503775,0.659263,0.823864,0.922264,2.00683,1.96606,2.47399,2.60661,0.571515,0.550745,0.890995,1.01171,-9999,-9999
20210723,19.415,1.0,464.233,346.869,1.0,294.128,1.0,17.859,1.0,87.885,1.0,0.0,1.0,2.695,1.0,0.3520943749999999,1.0,161.64707604166668,1.0,698.9190625000001,1.0,116.13424333333334,1.0,38.928840208333334,1.0,440.4048604166666,1.0,383.596,1.0,-9999,-9999,21.494,-9999,-9999,-9999,-9999,-9999,1.0,-9999,-9999,-9999,9.158,-9999,18.695,19.471,23.8,21.283,38.184,-9999,-9999,1.0,-9999,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,20.2951,-9999,21.1159,-9999,-9999,2.1072,104.168,-9999,108.381,-9999,-9999,6.73103,1.80485,0.9375,0.0836134,1.64904,1.73831,1.94068,1.0,0.979167,0.0,2.78659,2.77192,2.95904,3.11848,0.946748,0.976936,1.12267,1.44615,2.39754,2.15239,2.7318,3.01444,0.708755,0.532401,1.01999,1.17313,-9999,-9999
